-0.3530271 -1.9384161 -0.30373266 0.42160386 1.5779188 0.032573447 1.4247577 0.9218268 0.07620552 -1.2798507 -0.58941704 0.64650416 0.23972274 0.12746927 1.372013 -0.29301524 -0.8974181 0.260391 -0.07743008 -0.0023714358 -0.15418771 0.2791248 0.49613214 -0.23867132 -0.6622891 0.39725575 -0.629299 0.40514356 -0.39822018 -0.21020457 0.3298161 -0.4300306
-5.5854926 -5.5406375 -3.4500463 -2.0211997 5.4141107 -3.1088915 3.6668236 -5.89097 -3.776417 -0.5207948 -1.7637961 1.262102 -0.7557883 1.2858676 7.4978056 -7.4668374 -6.424805 2.737487 -1.9546835 -0.96853995 -1.1354098 0.8099347 5.3461704 -5.5490036 -5.063359 2.7594433 -2.5823195 2.488592 -0.63018215 -2.6875758 3.147418 -6.033331
-0.3790408 -0.63568825 0.28510895 -0.6582659 1.4155526 0.52017754 0.705447 -0.36068994 -0.6428219 0.10979661 -0.74494857 0.4605067 -0.29471517 0.5130161 1.112128 -0.37373036 -1.1415428 0.3962843 0.31062406 -0.043671083 -0.25045517 -0.09791781 0.35017356 -0.5941343 -0.8306278 0.6033983 -0.63482 0.19279255 -0.22644138 -0.35825446 0.33295137 -0.33976477
-4.2633314 -4.832402 -3.3835993 -2.25902 4.9135137 -2.2762709 2.3184235 -4.5758767 -3.1198204 -1.0004542 -1.5684638 0.7152186 -0.027088631 1.3074932 6.761623 -6.468027 -5.954278 2.6389978 -2.5878067 -1.552922 -0.8661361 1.3602316 4.5380874 -5.1774597 -4.8859186 2.6351297 -2.7611423 2.224232 -0.39674374 -2.4771106 2.8097458 -6.014844
-0.5461847 -0.5073732 -0.41542667 -0.046046324 0.37254077 -0.3590916 0.27662408 -0.55478895 -0.12637024 -0.07413571 -0.16766876 -0.076547675 -0.11276683 0.13464092 0.22045463 -0.11773059 -0.22252674 0.0468047 0.0045295227 -0.04992154 -0.061345544 0.007055643 0.14036883 -0.16533384 -0.11070587 -0.02915052 -0.14551981 -0.06728931 -0.08593921 0.054882724 0.04973433 -0.00839477
-2.0656948 -2.4070096 1.6420645 0.020222738 1.4834715 -0.40038598 1.7457598 0.38216472 -1.3102225 1.0772521 -0.8831624 0.52975976 0.3823552 -0.39179498 1.7009971 -0.37357262 -1.5698689 0.521306 0.71872324 0.10184765 0.34258634 -0.67277503 0.6557209 -0.9171561 -1.2360452 1.4392345 -0.65802115 -0.004398993 -0.006834604 -0.48420244 0.15295297 -0.30222565
-2.48952 -3.580044 -1.3090409 0.607615 3.4101858 -0.07160233 2.1664062 -1.544889 -1.8342971 -0.10451032 -1.8731029 0.8680142 -0.7828441 -0.06263448 4.7543616 -3.0284493 -3.2851293 1.236893 -0.6946314 -0.4000607 -0.2813421 -0.19275294 2.3727858 -2.8008618 -2.026761 1.8223432 -1.8883588 0.714715 -0.5284596 -1.6836953 1.7529303 -2.4882758
-3.6431966 0.3114936 0.027767507 -1.0452677 0.71058017 1.9520785 2.4857318 -3.1879895 -0.6790071 0.5298591 -0.9294664 -0.16375284 -1.2181237 0.36321187 1.519044 -0.38513598 -0.69577765 0.45741293 0.3258128 0.4698129 -0.055657133 -0.045762956 0.5832338 -1.0947312 -0.791479 0.8438456 -0.96910363 0.25002286 -0.260516 -0.22412395 0.3778701 -0.29326922
-0.62829465 -0.7117325 -1.1924614 1.2079592 0.750212 0.1922799 -0.0072194384 -0.36744237 -0.3480263 -0.0073232846 -0.94898444 0.7014242 -0.19013502 0.08290299 0.4395869 -0.8366837 -1.1375446 0.46455753 0.0012518681 0.3473118 -0.10374466 -0.26744992 0.34191576 -0.60686314 -0.7493082 0.5518711 -0.5596485 0.32652426 -0.04364414 -0.23952442 0.10615608 -0.38964617
-3.0400076 -3.5848863 -2.1483226 -1.7638241 3.5333955 -1.5752642 1.9102466 -3.052249 -2.582176 -0.5507616 -0.6063707 0.8749493 -0.026219606 0.97034156 4.5120564 -4.66862 -4.1466184 1.5848796 -1.6210711 -1.234865 -0.4816976 1.1210316 3.5608037 -3.437464 -3.4643476 1.4687396 -1.6154836 1.5603807 -0.27857652 -1.7407433 2.3935888 -4.227907
-3.6082017 -3.17291 -1.5846941 -1.2974684 2.942181 -2.3227665 1.9837493 -3.5762694 -2.326063 -0.3690891 -0.85384876 1.1101229 -0.4997922 0.71132606 4.753865 -4.4325957 -4.083986 1.8367299 -1.2063633 -0.3819604 -0.9990276 0.54376596 3.4841247 -3.1701574 -2.8004136 1.6885756 -1.2336587 1.8400649 -0.6111049 -1.5912235 2.1947432 -3.365382
-0.7739158 -0.4369768 -0.15652554 0.9958231 1.4726137 0.20022225 0.26704785 -0.5980605 -0.6340921 0.038502973 -0.8827028 0.74331623 -0.594766 0.11010215 0.9219147 -0.61205035 -1.1910224 0.4923509 0.29315248 0.2309752 -0.40548295 -0.23518558 0.47211248 -0.6319046 -1.0574911 0.75218844 -0.8041122 -0.03413986 -0.12073457 -0.10234723 0.36204693 -0.23961686
-3.38674 -3.037538 -1.5791665 -1.7042248 3.0682676 -1.8914288 1.8576679 -2.91094 -2.9217546 -0.13782226 -1.1159184 0.8326433 -0.2913877 0.6317728 4.7616625 -4.589691 -4.2782054 1.6877857 -1.1945015 -0.6042437 -0.6757595 0.3981324 3.005246 -3.201902 -3.6005793 1.5105103 -1.4514205 1.0956731 0.15814382 -1.783096 1.6821805 -2.7570062
-3.0994928 -2.858155 -2.1796613 -1.4971967 3.2795267 -1.1723574 1.7825676 -3.2523177 -2.144152 -0.7575671 -1.0302773 0.8802041 -0.52232087 0.79346544 4.6790767 -4.3995075 -4.3366165 1.7227479 -1.2993957 -1.0200628 -0.73107713 0.96264803 3.3855462 -3.6637 -3.2966235 1.5585139 -1.8634886 2.152849 -0.67071766 -2.10731 2.253441 -3.8352344
-2.9848375 -2.6075757 -1.96898 -0.6010946 2.826216 -2.2402337 1.8625981 -2.6518707 -2.0056338 -0.18973328 -1.3439757 1.0622333 -0.47144255 0.21605073 4.4803057 -4.095283 -3.820683 1.4437265 -1.4126753 -0.48246917 -0.46908292 -0.014199168 2.917617 -3.173335 -3.0093737 1.8852966 -1.9394168 1.5775744 -0.61128527 -2.0796757 2.198216 -3.8690898
-3.2481472 -2.8559413 -1.7219995 -1.7152654 3.0878267 -1.9596796 1.5547359 -2.806685 -2.5687697 -0.18435466 -1.1216544 0.3806042 -0.19589984 0.89396733 4.565608 -4.707056 -4.2073894 1.7058715 -1.4787655 -0.75014675 -0.7053969 0.88695353 3.8006272 -3.4328122 -3.791559 2.244201 -2.060385 1.9492685 -0.065615594 -1.6627012 2.1659217 -4.519208
-2.2374668 -2.7146847 -2.3376 -0.59432054 3.2328753 -1.7813973 1.4018236 -3.3057811 -2.1690867 0.049790893 -1.3734561 0.9164683 -0.3022171 0.46512687 4.290881 -4.349121 -3.747504 1.7526549 -1.506517 -0.41132787 -0.60413885 0.3279254 3.1430733 -3.551753 -3.113899 2.0388696 -2.010607 1.8129276 -0.27857903 -1.8612022 2.0653772 -3.9696915
-3.6926415 -3.0324414 -2.151896 -1.1676024 3.3815706 -2.0873713 1.7936903 -3.2306845 -1.9656972 -0.3732427 -1.333649 1.479257 -0.46467856 0.30125305 3.985362 -4.2396193 -4.096303 2.048666 -1.5611002 -0.54793966 -0.49248064 0.621867 3.2328556 -3.404315 -3.146372 1.7493854 -1.9216529 1.9911575 -0.5168613 -1.9709331 1.9759749 -4.176414
-0.67255634 -1.1026064 -1.2072079 1.9869612 1.3751887 -0.27400467 0.39145595 -0.14147295 -0.71360224 -0.24162897 -0.48637864 0.6696609 -0.5049898 0.10474306 0.5601812 -0.5113484 -1.0231833 0.34552643 0.1167016 0.06254661 -0.06753671 -0.09401469 0.30770496 -0.5259807 -0.72712004 0.43000448 -0.3957052 0.04994158 -0.13290605 -0.15614402 0.26027513 -0.42951038
0.26272944 -1.0049549 -0.20479515 -1.6551825 0.124493495 -1.2707175 0.10276837 -1.0287546 -0.91087097 -0.4381017 1.4279718 -0.0042878734 -0.60792583 0.5281101 1.2961036 -0.3518014 -0.1289273 -0.28858525 -0.27584428 0.015144203 -0.61006165 0.07180929 0.88232565 -1.2434837 -0.6367021 0.23363818 -0.10601364 0.09442757 -0.79309803 -0.19534987 0.22885244 -0.96621823
-1.636431 -3.523602 -1.1404082 -2.250703 1.0599273 -1.7546015 2.1362815 -3.501475 -2.432783 -0.7970778 2.0438266 -0.29842237 -1.9502318 1.0467516 3.6105018 -3.0413203 -1.500232 0.25390616 -0.54535973 -0.62752616 -2.0592017 1.0385027 2.7274108 -3.454553 -2.0623908 0.90317684 0.16314258 0.7310432 -2.9386752 -0.90689933 1.4331187 -3.5046728
-4.7159257 -1.92269 -1.3796306 -1.496258 1.770698 -1.1047069 0.15154089 -5.0099053 -4.927223 0.33461538 0.4004708 2.3083801 -4.379347 4.395131 1.9642278 -4.02271 -4.4720454 1.5576317 -0.6873077 -0.8445125 0.4722744 2.897134 0.16503078 -3.1683235 -5.4756374 0.9632095 -1.7075794 1.7475282 -1.1839002 2.8846679 -1.8586731 -5.168582
-1.5033013 -3.915371 -2.9844506 1.091294 3.4079766 0.2728408 2.6994903 -2.634624 -1.1278751 -0.55849797 -1.6394516 1.2216799 -0.3717375 0.3543002 4.4749174 -3.2893827 0.120951034 0.8325526 -3.735975 1.953584 1.1287487 -0.91767585 3.503718 -4.771923 0.48114607 0.053526584 -4.6652265 3.4922967 0.6714715 -3.6629417 1.8971006 -2.0657167
