0.14150786 1.8540769 1.0079161 -0.34039918 -2.6929145 0.6133765 0.27081072 -0.76572263 0.28890365 1.1485369 -1.0140315 -0.62625253 0.25258866 1.3962212 0.23994274 -0.30084482
1.9039996 -3.2266474 4.1749473 -1.9134538 -4.068447 1.547378 -2.4092488 -5.0655355 1.3456255 0.5698974 -2.5134912 7.220215 -0.79411435 -0.094446056 -2.1456072 -0.7879502
-1.1914394 0.301811 1.4928688 0.517594 -0.41361833 0.038530923 0.22496574 -0.61353076 -0.8076146 0.11306312 -0.5283869 -0.43671867 -0.64703006 -0.53641427 0.17378685 -0.028298812
0.15254427 -2.1363308 0.86050814 -1.7845016 -3.7643204 6.327 -3.5062158 -4.480901 -2.7893107 -0.4789928 -2.9447997 2.2260299 -0.051610637 -1.585733 -5.1475244 -0.90896785
0.08116299 -0.11214841 -0.13183329 0.48507097 -0.06878092 0.4637991 -0.38819954 -0.5630232 0.38340902 0.44369292 0.06204233 0.45772392 0.08235003 0.23152442 0.276545 -0.051004972
-0.14025052 -0.007987107 0.328977 -0.6147599 -0.03606254 -0.9479277 -1.072432 -0.5992834 -0.08443172 -0.80416536 -1.4926766 -0.28712454 -0.546956 1.9911753 -0.2552498 -2.0588574
1.4581224 1.9139774 -1.3831352 0.8130736 -2.6005948 3.0427587 -3.24423 -2.3123116 1.6796712 -0.83042127 -2.653149 0.050691966 1.3743161 -3.6556215 -7.2029185 -2.3435705
-1.3399968 1.0991349 1.4960421 0.71026397 2.094556 -0.39169574 -1.4714739 -1.2920586 0.7793063 0.81607133 -1.3319582 0.85500467 -0.25870997 -1.0888773 -2.1561048 -0.57367945
0.18775259 0.8147605 0.76361084 0.65160966 0.5214935 0.40214854 -1.6056888 -0.2105494 -0.49219486 0.53361315 -0.96436447 -0.4798587 -1.2058349 0.7092982 0.19052193 -0.17332165
4.7068396 -1.3020993 0.421752 -1.984874 -2.3445754 2.6924686 0.35989735 0.0026451475 -2.2672536 0.47178918 -2.7462595 2.9367366 -0.57240874 1.0139039 -0.29934442 0.6975287
-0.07818972 -0.6158948 4.068862 1.600708 -3.0032291 4.2028275 -2.690014 -8.051956 -3.8655515 1.4876407 -2.0818524 0.6447416 1.6160624 -0.8510173 2.8016527 -0.29367387
