0.42651865 0.85976696 1.2160325 0.31965625 0.3188339 0.71589845 0.03385632 0.8241543 -1.2895738 -0.39911777 0.28691712 1.103674 -1.3483907 0.5487105 0.123254836 0.9695356 -0.55989623 1.5152233 -1.8930995 0.1566257 -0.39130163 0.49937642 0.5429098 -1.2646396 -1.3459827 0.15153924 0.8739392 0.36634162 -0.5036668 0.09364792 -2.0074801 -1.3033906
0.28732875 0.3213666 0.4916091 -0.3584398 -0.26788455 -0.10355228 0.072628416 0.04239147 -0.19022939 -0.038828906 -0.014659743 0.15005732 0.06979932 -0.012206342 0.118955545 -0.077338256 0.16703205 0.13107836 0.019530542 0.2684579 -0.0018797358 0.04762463 -0.19974953 -0.20362605 -0.03227027 -0.14011517 0.3455286 -0.2798145 -0.15226358 0.36065054 -0.09056904 -0.10821603
0.1899939 0.19933704 0.17123279 -0.18904272 -0.123813376 -0.1953721 -0.15775129 0.0838655 -0.21933945 -0.18590035 -0.14969638 0.15852657 -0.042495344 -0.031041577 0.19626108 0.1342009 -0.01547255 0.14513132 -0.091125295 0.12832558 0.12065358 -0.10387325 -0.063277654 -0.20351577 -0.069265455 -0.037790023 0.15140992 -0.14701024 -0.15517156 0.03539615 -0.18340114 -0.17742844
0.27450508 0.28099155 0.4055017 -0.31678447 -0.29426685 -0.15219228 0.07590974 0.08851439 -0.10928626 -0.029416086 0.034770496 0.13525374 -0.03334905 -0.036077563 0.14447352 -0.076601274 0.14471298 0.15091498 0.017843224 0.26238278 0.015349576 0.042511094 -0.1923998 -0.20219393 -0.037408054 -0.07303817 0.33196235 -0.19067664 -0.1623721 0.3050581 -0.1345275 -0.07850375
0.20146854 0.26437503 0.1515263 -0.19250558 -0.13449505 -0.20621344 -0.15605581 0.09806802 -0.2622623 -0.15686968 -0.11801752 0.1440667 -0.03652849 -0.043606937 0.23372069 0.15590474 0.011712869 0.109474674 -0.08889495 0.13124414 0.1048014 -0.12433293 -0.043812457 -0.17935432 -0.09906605 -0.04045482 0.09801632 -0.18889797 -0.13502143 -0.024498528 -0.18539934 -0.23834965
0.30019546 0.14045994 0.32360128 -0.15360683 -0.19681366 -0.12973726 0.10231644 0.16978784 -0.32971385 -0.049228765 -0.05016377 0.13214841 -0.02858264 -0.04428699 0.19396168 0.17281225 -0.034593448 0.2485532 -0.04652362 0.10699816 0.19926815 -0.13930649 -0.013410128 -0.16214284 -0.15293914 -0.08266673 0.2439303 -0.0787614 -0.2421251 -0.025537468 -0.06204021 -0.18452175
0.20285937 0.19950293 0.18486965 -0.16527268 -0.1961244 -0.17507786 -0.12537438 0.18876843 -0.101477884 -0.22584896 -0.10386163 0.15410155 -0.092595056 0.023036283 0.17037801 0.0801922 -0.012306803 0.23862751 -0.061080903 0.13641661 0.07598643 -0.08622093 -0.029040214 -0.17181619 0.0575584 -0.06679243 0.18808581 -0.15343854 -0.2026544 -0.026318103 -0.17282687 -0.15062554
0.19358674 0.5900636 0.5357908 -0.33734185 -0.13540883 -0.0633113 -0.3241037 0.13281988 -0.16186161 -0.19864199 0.09220631 0.056091163 -0.04067705 0.15123147 0.13128798 0.030017734 0.16701785 0.22095414 -0.032665443 -0.063094 0.24371715 -0.05642505 -0.11453874 -0.15804812 0.18712538 -0.07808401 0.16154195 -0.25620764 -0.047220647 -0.2575682 -0.06802602 -0.06552824
0.25266585 0.20335 0.16137387 -0.12844497 -0.15860489 -0.15884554 -0.04554703 0.07314894 -0.09506156 -0.20309696 -0.13949816 0.21966338 -0.041136038 0.0730267 0.1921373 0.05904907 -0.056143098 0.17968245 -0.13201055 0.08516056 0.13289909 -0.09638658 -0.07998368 -0.20642653 0.028974967 -0.034838747 0.22531371 -0.13900831 -0.117428705 -0.013165353 -0.12414173 -0.16239624
0.31872255 0.4035693 0.18531583 0.19352598 -0.19079924 -0.4415202 -0.064290345 -0.34987 -0.5757801 -0.70140606 -0.054147918 0.4602351 -0.17442523 -0.03036976 0.9267271 0.34511957 -0.2186837 0.3336156 0.14809167 -0.21603388 -0.3864101 -0.4073799 -0.39043957 -0.26733086 0.1978763 -0.11197012 0.28339243 -0.4211731 -0.40877634 -0.111194335 -0.54035705 0.06927936
