-0.6176122 0.41986698 0.33071092 0.43521488 -0.8263579 -0.1974052 0.41115153 -0.43929252 -2.0033214 -0.17504947 -0.21809918 -0.6541877 0.89753515 -0.5691709 -0.107484594 0.3952946 1.5931157 0.40432227 0.47109917 -1.0493143 0.086005785 2.0913033 -0.31508195 -0.53654724 -0.7457223 0.85620093 0.44236594 1.0985905 0.14043538 -0.518346 1.0404541 -0.25232542 -0.6192264 -0.88722664 1.4289291 -1.5397121 -0.8739094 -0.6955094 1.7832267 0.7577117 -0.78994226 -0.9429038 -0.21792749 -1.0238099 -1.0333109 -1.0978032 -0.17175734 0.91436464 1.8740169 0.18458495 -0.76708615 0.83316094 0.26610386 1.1700308 1.7992599 0.847505 -0.8905134 -1.2555546 -0.5639253 0.398629 0.7501503 -1.3540331 0.27139756 0.8720237 0.16825013 -1.3718585 -0.4003792 0.46245193 1.4093451 1.3473427 0.20372686 1.1574374 0.7594718 -1.4093959 -1.7804977 0.96473694 0.42402416 -0.5348414 -0.22129263 -0.57134306 -0.5778051 -1.0093193 0.26006436 0.49155098 0.9233005 -0.7498385 -0.38201338 -1.8296942 0.061641447 2.21146 -0.0021043 -0.30253097 0.060974486 0.2767756 0.79485303 1.0066568 2.1541023 0.7160247 0.8359087 0.17490265 0.21309651 1.4716469 2.4570553 -1.0414907 -0.29716676 0.17674151 -0.64959794 -0.90797186 -0.18906373 0.4762 -0.11879034 0.10603874 -0.8064312 -0.6265671 0.4996858 0.66830033 -0.72717893 0.9050575 -0.140152 -0.6270606 -0.4720242 -0.8244319 1.5574318 -0.5840632 0.5800721 1.0205383 -0.07517505 2.105219
-0.5471472 -0.14439632 0.19694453 0.79325527 -0.37062874 -1.1205307 1.8333684 -0.22966972 -0.14920251 1.1667548 -0.37199384 1.3848425 0.9795104 -0.40058917 -0.10901402 0.92162585 0.82963705 -1.2757761 -0.3547552 -1.2345617 0.65846896 0.37180403 -0.10524097 -0.92555827 0.09690322 -0.39960673 -0.44137338 0.60047203 -0.70047414 -0.20345631 1.2278897 -0.9142656 0.54238963 0.33293495 0.1874131 -0.26897234 0.44502214 -0.76554286 0.25925818 0.801499 -1.2942101 -1.3041545 0.8229636 -0.025823634 -1.0193905 -0.8499773 -0.1087766 -1.3388885 1.0778543 -0.5131159 0.76300573 -0.7086664 -1.0324838 -0.8503213 -0.7753066 0.56824446 -0.511985 0.04909778 -0.5824821 -1.1403984 -0.030019075 0.7699294 0.28130862 0.5561398 -0.5452167 -0.31016934 -0.285795 -0.6013502 0.16109888 0.060148336 1.4927183 0.15080313 -1.4219962 -1.5690633 0.14282866 -0.77149487 0.05017656 0.76716274 1.3315096 1.728657 0.104877405 -2.243748 -0.04035634 -0.5603149 -0.9953799 0.066061266 1.7108417 -1.4086758 0.63035876 -0.08432257 -1.1212845 0.8265809 -0.7233763 0.4281977 0.47338474 0.07120418 1.4368593 -0.21763122 -1.925602 1.5419769 -0.6038068 -1.1558251 0.16516788 -0.32383662 1.0843793 -0.09768605 -1.1742059 0.5309477 1.0204792 1.9891164 -0.40268078 -0.14689139 0.28618252 1.4583983 -0.8037426 0.01323168 0.5421165 -0.38864353 1.0511827 1.0066375 0.55417126 -1.2354962 -0.8789778 0.9876911 -0.056687735 0.22812082 0.5320912 0.19413953
-1.1549667 -0.31818083 0.22129437 -0.10935465 -0.53114134 -0.25893253 -0.014263663 -0.621233 -0.52816737 -0.10511217 -0.29355597 0.07496729 0.5342879 -0.16053787 0.14850596 0.8284972 0.9872903 -0.9883966 -0.44404155 -0.35621837 0.0073776054 1.4559764 0.87623376 -0.20072135 -0.45842505 0.91346234 0.6545171 1.3816742 0.24515465 -0.77446973 1.022182 -0.015570445 0.10679985 0.8205156 -0.32339072 -0.2956975 -0.5073286 -0.7939642 -0.6177264 0.24082479 -0.40922862 -1.4001591 -0.70831007 -0.16407019 -0.37719157 0.7025148 -0.7213095 0.3881915 0.5096418 -0.38042045 -0.1370439 1.0092083 -0.028677026 0.681307 0.76847035 -1.0171925 0.44264114 -0.1927132 0.07831561 0.11910082 0.8439344 -0.7844492 0.59083503 0.09130587 -0.214516 0.22453628 -0.1950476 0.32684806 -1.0564319 1.3587488 -0.65845317 0.35754633 0.05162043 -1.1612068 -1.7720513 0.35794863 0.8097757 -0.060876258 0.328 -0.108440116 1.1345447 -0.14916523 0.18442757 -0.5765361 0.42982566 -0.14197566 0.4959452 -0.6706533 0.20523457 -0.14368425 0.13437225 -0.47117957 -0.5656422 -0.022478454 0.089614674 0.928414 0.8435698 0.32404667 0.7646362 -0.7487267 -0.25704724 0.9245218 -0.014446026 0.19856225 1.0666479 -0.4661094 0.18845817 -0.18814076 0.06595213 -0.10745418 0.063655406 -0.06663189 -0.6845429 -1.1750462 0.019147465 -0.004262006 -0.106207095 1.9510185 1.04396 0.63811564 0.20923197 -0.7336912 0.13287872 -0.33382905 0.64752644 -0.47121525 -0.41779014 0.24511735
-0.020644374 -0.63494194 0.028041005 -0.6984143 -1.666843 2.1983473 1.2820708 0.07838872 0.5504727 -2.6554828 -1.513177 0.20068106 0.6832364 -1.598462 -0.8660986 0.020999111 0.5161976 0.06461292 -0.6882308 1.08282 1.3745736 0.4747746 0.5523662 0.73454505 0.5286935 -1.1069671 -0.24112546 -0.5736307 -0.061740927 -2.203166 -0.5876301 -1.175984 -0.5673077 -1.0329584 0.6455207 -0.7818046 -1.2201862 -0.36793888 0.14722595 0.6068706 0.55301553 -1.3359344 0.78341407 0.2553524 0.74424124 -0.8859717 1.2274913 -0.8430437 1.7930273 -0.56185764 -0.7462353 -0.69528383 -0.0782122 0.18689609 -1.6650335 -0.14084347 -0.1766037 1.6048408 0.49359295 0.4154556 1.6640658 0.16097859 -0.9985212 1.4935052 0.56467706 -1.6056125 -0.30860075 -0.92227554 -0.59417504 0.5316356 1.3709935 -0.5545757 -0.91924983 -1.0094069 0.8387197 -0.17183203 0.33647305 0.5813044 0.53344995 0.8425302 1.1243174 -2.1885211 -0.7740168 -0.6025709 -0.44238228 1.6928023 1.8358105 -2.1211736 2.2811532 2.555836 -1.8817253 -0.95821637 -0.22922756 0.2248902 -0.24223982 -0.5740554 0.6570558 -2.889855 -0.9004378 2.030031 -1.0136585 -0.13448577 0.39002824 2.6209981 -1.7573153 -1.6080227 -2.76685 1.3129015 -0.7319703 2.6990206 0.9488896 1.2486187 -0.94134986 -0.7604029 -0.11721126 -0.6758387 1.7148663 1.7010604 1.3196491 2.5375056 -0.20731883 -1.8091899 -1.1910442 -0.43926123 2.1464143 -1.9068846 -0.36615574 1.7206651
0.3138548 -0.19769761 0.06047008 -0.100162126 -0.5299474 0.2309879 0.13604148 0.03675856 0.10276068 -0.24298161 -0.4341877 -0.03092755 0.24538304 -0.42304385 0.09868424 0.19483112 -0.005196015 -0.31726733 0.06751868 0.15881003 0.19613533 -0.37856683 0.053266454 -0.17119382 -0.43224958 -0.218121 0.004403131 0.37334237 0.0010148186 -0.23199555 0.044053745 -0.17065464 0.16676477 0.3015874 -0.034343176 0.19889455 0.09728434 -0.25863016 0.016314393 0.11415653 0.26176697 0.14554623 0.18354177 -0.17864059 0.21716268 -0.57528347 -0.043119106 -0.4428636 0.45563102 -0.5483131 -0.08594829 -0.2367937 -0.16199958 0.059437696 -0.07332577 -0.11193308 0.18792525 0.15950651 0.24438179 -0.10033565 -0.08614013 -0.12222371 -0.25971535 0.23364379 0.088881455 -0.3157032 0.018930972 -0.22961143 0.13762487 0.33869833 0.51484144 0.22038355 -0.56009173 -0.29043052 0.48457548 0.014950247 -0.0144630475 0.22365203 -0.05139177 0.28388935 -0.11291393 -0.5923724 0.25661978 0.11966921 -0.51720494 0.48194027 -0.06290854 -0.4223663 0.49269634 0.27952257 -0.77033806 -0.21174568 -0.10214464 -0.08564641 0.2362181 -0.122289695 0.36215654 -0.52860796 0.045502823 0.47479042 0.022691822 -0.46349195 -0.20604827 0.28846774 -0.22854866 -0.4145303 -0.6315933 0.36517167 0.2208958 0.4873882 0.32749388 0.05469338 -0.026647653 -0.35123366 -0.2451911 0.042806115 0.4040136 -0.15695347 0.4505785 0.65064865 0.34326687 -0.40214434 -0.45171872 -0.10756209 0.27931762 -0.16044734 0.17623484 0.09039838
0.10703439 1.0209694 -1.2835807 -1.4826268 1.115461 0.28574124 2.1542914 -0.75206405 -1.0416504 -0.90259695 -0.4954588 0.81439763 -0.06989659 -0.93124783 0.27874818 0.8224066 1.2559259 0.72328335 -0.46373817 0.01701938 1.304311 0.84477043 1.1399893 -0.67472 1.6719109 0.523319 -0.04234559 0.6808294 -0.28979352 0.22616777 0.99085075 -0.24776739 -0.72101617 0.23926987 0.07728424 -0.39184907 -1.6845306 -0.75981987 0.35097092 1.4343594 -0.5727728 0.0038660693 -1.5981661 -0.66473734 0.136425 0.12842056 -0.53238624 0.75155836 0.09224773 0.46623603 -0.34168723 -0.30874908 -2.3240314 -1.0638255 0.9178541 -0.36667702 -0.89689404 1.5062667 0.09810963 -0.09899603 -0.2601582 -1.3042345 -1.2934395 -1.3303556 1.2356427 0.3649556 0.051726453 0.4315161 1.7384589 1.7138907 0.8988621 -1.1821071 0.89602816 -0.19991452 -0.04212675 -1.2257274 -1.3207504 1.3580506 -0.9218617 -0.16592759 -0.46163693 1.3009914 0.12535658 -1.8324034 0.02099054 -0.81191564 -0.032163434 -1.7477062 0.314755 0.26310834 0.24369197 -0.2953593 -0.9729782 -0.0015077858 0.06964745 -0.049955126 -0.6237764 1.6335315 -0.23241274 0.32465747 1.1273144 0.7576913 -0.6955929 -0.49306136 -0.055899315 -0.9400498 1.9042546 -0.9366403 0.6506313 0.17311889 0.07094057 0.38652393 0.12368348 -0.90425676 -0.92552197 -0.2846672 0.17835617 0.8928448 0.8345528 1.0256543 -0.08543771 0.31319785 0.95554495 0.9038508 -0.010432012 -0.72834 1.0743589 0.6594076
1.7861204 -1.3430831 0.031547643 -0.51684266 -0.054865267 0.09063187 1.105356 -0.26103684 1.7750999 0.46150333 -1.0497044 0.81653005 0.9938611 -1.2255411 0.33335525 0.8187623 0.49041638 0.30131087 0.32847124 0.75290006 1.0531024 -0.3535771 -0.944123 -0.21597186 -0.5451587 0.9841743 0.14691515 0.702981 0.7413554 -0.017848818 0.945121 -0.46829578 0.56458855 1.3769472 0.5633161 -0.44689357 0.21057904 -1.5268623 1.5179855 -0.14163052 0.15638043 -0.5747054 -0.06886714 -0.8450021 1.9885296 -0.8654065 -1.7968197 -0.24884218 0.52793443 0.43861172 0.7740855 -0.30456328 0.10457063 0.54803675 0.56975496 0.1755092 1.0409213 -0.16039646 1.3361676 -0.093601406 0.2526744 -1.8945735 -1.5535809 0.23146138 -0.023604035 0.9290508 -0.16897371 -0.019507868 1.0536766 1.0854082 1.8098902 1.8586835 -1.8129115 0.51122034 0.3801206 0.9382435 -0.6316455 0.320665 -0.6545178 -0.66410685 -0.13329564 -1.169897 1.036656 1.0999304 -1.5252656 0.32488537 -1.3348011 -0.26462182 0.4739782 -0.28900146 -1.5984174 0.12736878 0.36093235 0.400233 0.6692396 0.36398366 1.7788342 -0.9812375 -1.4119779 0.52027434 -0.07250084 -0.83024484 -1.0631534 -1.2245141 -0.6211615 0.14807592 -0.5333571 2.4142842 0.5021961 0.72197306 1.7244095 0.82126266 0.050507516 -0.9618015 -1.7559795 0.96318036 -0.27867818 0.6445097 0.459051 0.60433143 1.1492178 -0.3717733 -0.14004335 -1.5006546 0.9116296 0.35452086 -0.019341612 -0.27458248
0.32180038 -1.4564403 0.5797631 0.88542604 -1.1666476 -0.13767862 -0.46281883 0.7177763 0.20493531 -1.338356 0.13499784 0.9803631 -1.5111713 0.20898587 -1.9119781 -0.5265332 1.6746724 1.0766529 -0.48579752 1.118356 0.13197888 0.20075257 -0.3288824 -0.2871052 0.44173008 0.56650466 -0.33275366 0.048627224 -0.7353505 -0.5906065 -0.15652466 -1.5340856 1.6142503 -0.85661054 -1.4813523 0.22112872 0.3568381 -0.3320501 1.2716672 -1.1607491 2.019332 0.7644986 -0.48538482 0.60067147 0.8140567 0.6256026 -0.47044548 -0.012409977 -1.1693635 0.20856373 -0.55190414 1.0406476 -0.015643727 0.7062728 -1.5110949 -2.1364636 -0.73985857 0.78106225 0.11570657 0.2938336 -0.19118172 -0.4313833 -0.69359744 -0.8174145 0.9259861 0.35488045 -1.1233532 0.13983649 1.0149924 0.18856041 0.47672907 0.48330045 0.2849498 -1.2886373 1.9241304 1.031238 0.15944028 -0.85795194 1.5787295 0.15580389 1.113491 -1.7908058 -2.1628149 0.07874598 0.20907599 0.51874757 -0.8831907 1.515352 -0.6388081 0.96148235 0.89748746 -0.5427034 -0.418764 -0.30362487 -1.9849275 0.12788878 1.8711787 -0.6626398 -0.8058351 -0.2501964 -0.06197249 0.40965423 1.166409 -0.8438783 -0.6605768 0.6073845 -0.84587765 -1.4533137 -0.39062548 0.8009012 0.6814699 0.81499 -0.25096315 0.81755686 -0.5738412 0.35949525 0.2159762 0.15751898 0.8239655 -0.93273234 1.7029728 -2.7973788 -0.3023323 -3.0630825 -0.57099396 0.48301917 0.3463336 0.25798413
0.11542241 -0.32563156 0.7481948 0.9970958 -0.16075341 0.14119263 0.18740498 -0.70227486 0.18325534 -0.377149 -0.7383028 0.7104414 0.6808781 1.6663241 0.5967431 0.67504644 -0.43139356 -0.1235994 -0.4501543 0.43978608 -1.4883711 0.16907208 0.2933348 -0.42885625 1.64316 0.178083 -1.1591763 -1.3083297 0.4336016 -0.17588504 -0.2700086 -0.7811274 0.8544766 0.23032527 0.3347755 -0.22895938 -1.6003289 1.3332443 1.1428238 -0.61417574 0.78533983 0.48044693 0.068256564 0.5552391 -0.46258277 -0.4135645 -0.49757755 0.6275478 0.50394076 -0.041180637 -0.4754252 0.73286617 0.9223715 0.52202326 0.081638336 0.10764803 0.41214654 -0.6318649 -1.0907743 0.7708365 1.1935967 -0.1784411 0.2152151 0.56462187 0.12263948 0.24855551 0.93816674 -0.226223 -0.09849652 0.84163076 -0.153369 0.6808628 -0.5759054 0.74869704 -0.37303963 0.21948035 0.4222542 -0.6369786 -1.6777191 -0.5852516 -0.30424827 2.218938 0.50950736 -0.90711045 -0.48338705 1.3816506 0.28086177 0.02488498 -0.34953287 1.120839 -0.6168185 -1.2672224 0.6308772 0.7787798 1.2073826 -0.8638037 1.5295613 0.4717519 -1.0190536 -0.47456732 -0.46293682 -0.34376204 0.3472281 0.374604 0.034248263 -0.93880796 -0.5381295 -1.518576 0.22953871 -0.5474944 0.694304 1.1931326 -1.2229954 0.06970277 0.1200004 1.3055629 -0.6841545 -0.33600664 0.29157916 -0.9049269 -0.29709902 0.83324295 0.7801617 0.12947555 -0.04876876 0.5986453 0.09979799 0.50519824
-0.17529541 0.6818434 -0.49679905 0.8755358 0.14195356 -0.311958 1.1021003 1.4918889 -0.08366889 0.5324854 -0.76901805 0.6406666 0.60483253 -1.3184954 0.8006405 0.7658381 -1.193847 -0.6767757 -0.40462357 -0.5178317 0.110207476 -0.49222207 -1.2055485 -0.025318876 -1.18101 0.6633268 -0.7399899 -0.9200549 -0.71948147 -0.4659163 0.22254571 1.6515691 -1.3885789 0.96590954 0.8754091 0.76397824 -0.85107714 -1.3914276 0.9057727 -0.77902246 -1.0907785 -1.398842 1.3644396 0.077753395 0.5714438 -0.8104791 -0.030829243 -0.5697004 0.5714589 -0.769894 -0.7175536 0.1840683 1.3318694 -0.22522 -0.7969727 0.4189474 -1.0609686 0.7535528 -0.43241224 0.18143684 0.43013805 -0.45667487 -0.5080542 1.1127541 -0.36752498 -0.7117308 1.1539668 -0.73655146 0.2816517 -0.3244318 0.17916474 0.2373387 -0.99119514 0.6923899 1.6536481 1.0882136 0.64985925 -0.7939513 0.8535077 0.24417515 0.45136943 -1.49459 0.81632406 0.08406799 0.850468 0.6113119 0.8262476 0.033616673 1.0366482 0.61396396 -0.65225595 -0.06534508 0.86839974 -0.2421714 -0.95517695 0.059597306 0.09560094 0.035417996 0.23493473 0.41699332 -0.75847226 0.012171799 0.013471556 -0.11670284 0.064603396 -1.646516 0.14186768 -0.009078232 0.6125161 0.48900968 -0.43372035 -0.06598492 0.7264278 -0.10922527 -1.0617573 -1.0177164 1.1682572 -0.5416821 0.54203564 0.2311539 0.30931702 -0.67620635 -0.22439009 0.53110415 0.8065436 0.20068982 0.30905846 -0.19316481
