-0.4471254 -0.55708665 1.577074 0.1197443 0.19843149 -0.12991674 0.901184 0.42947716 0.20757143 -0.16067897 0.79345316 0.5263472 0.121401 -0.010560557 0.5012829 0.42718136
4.566327 1.3988827 8.205164 1.8537048 4.233032 -0.29851225 6.1528273 3.7435586 3.6086628 0.96537995 6.7416058 3.7744124 3.210635 -0.3082438 6.846844 4.8138022
-1.3794076 -1.0045038 2.7171757 -0.7253004 0.3380836 -0.09522373 0.90021956 0.06043981 0.17389902 -0.23530336 0.60209113 0.35891244 0.09276576 -0.060605694 0.363445 0.36482483
-0.56937903 -0.94097775 0.7992755 1.0668823 0.02451652 0.17095667 0.69479126 0.24692902 0.23479742 0.16253127 0.45656824 0.36950132 0.2201488 0.04055951 0.30458888 0.2573245
0.09596957 -0.6752026 0.44491264 0.7623724 0.2622201 0.035362393 0.6485959 0.19131656 0.23627777 0.009531601 0.4312275 0.36080018 0.19932032 -0.043242827 0.3933909 0.17805317
0.3783495 -1.6686754 4.728604 4.775405 0.8194045 -1.5808693 5.2893863 3.967524 0.5575887 -2.1353526 4.325266 4.5328255 0.27582815 -1.0686878 4.283837 4.8505
0.063780375 -0.65902394 1.1022564 0.593933 0.072778195 0.2593745 1.1991508 0.39193273 0.4107044 0.31952652 1.0055414 0.24456154 0.2748984 0.13492033 0.696083 0.18906681
-1.1375755 -1.4858421 2.7827249 -0.9398584 0.08140852 -0.06473403 0.7759266 0.30796704 0.29161584 0.1253675 0.73205775 0.15382399 0.16898295 0.051270183 0.5915996 0.19711353
-0.61125827 -0.98116326 2.302039 0.06780259 0.31019944 -0.12188778 1.0325507 0.15726048 0.20996784 -0.09901998 0.6911724 0.3055155 0.27753526 -0.13159145 0.41603926 0.4071685
-1.3503321 -0.8092538 1.8773496 0.5938846 0.059942685 0.14470078 1.6324296 0.008065763 0.3315662 0.48253432 0.75574607 0.28992572 0.09361175 -0.27791995 0.8528492 -0.06303815
