-0.49087536 0.9725035 -0.6192105 0.65838337 0.13248849 0.8162238 0.003999278 -1.6939359 0.91403836 1.706826 -0.49033123 -0.3040115 -0.42428058 -1.355237 0.048367422 0.23102367
-0.15433943 4.3638425 -3.218641 1.3808818 2.732924 0.75626904 -1.0037541 -6.7297435 -0.26241407 4.8501177 -3.3624048 3.5001657 0.24787423 0.20258649 -0.7156843 1.7117001
-0.681858 0.54926324 -0.19782832 -0.14488111 -2.5037544 1.1590465 0.69812834 0.70235527 -0.5185435 -0.55712116 -0.45478907 0.002386899 1.385101 -0.2521031 0.4260396 0.438507
1.0530758 1.9240745 -0.33739212 1.7594447 -1.3888525 1.2356542 0.6887977 -0.07147656 0.09882934 -0.4955888 -0.63628685 0.1456888 0.4943453 -1.3319666 -0.08922899 -0.8624162
1.1995375 1.3959658 -0.6644927 1.7066252 -0.98849505 0.9264893 0.8625367 -0.059916135 -0.09306068 0.4140595 -0.8211679 0.5770915 -0.33268455 -0.97560376 0.11676742 -1.4767642
1.2833982 -1.4245375 -1.0507225 0.70306665 -1.5297648 1.3457685 -3.6679888 0.48506263 -1.4367524 -0.2992785 -4.910011 3.3055372 -0.4773797 -2.4827673 4.207365 -1.4989353
0.12263216 -0.25340796 -0.8472086 0.11962923 -0.006102077 -0.13965875 -1.8610351 -1.7958363 0.7888009 -0.094006 1.1759801 0.8064813 -0.6247707 -0.42990068 -0.8364716 0.21677515
-0.6752611 0.44243178 0.5168144 -0.18370478 0.7958374 0.69618696 -0.7198077 -0.88344437 1.945918 -0.91240454 -0.15528858 0.4921289 -0.74564207 -2.0598905 -0.31202117 0.22936933
-0.22897993 -1.279579 -0.48037472 0.4491707 2.200868 0.15920559 -1.1558126 -2.4873478 -0.12050716 0.5570523 -0.6379425 1.0980303 -1.9878317 0.75585115 1.009709 1.4154459
-0.904378 -1.3071682 -1.1011806 -0.14401123 0.6019254 -0.30148944 -1.0496104 -1.7455808 0.7677389 -0.48114383 -0.024054036 -0.065503724 -1.2227263 -1.4052155 -0.4575582 0.77172935
-3.2907586 -1.9183042 0.41859367 3.4108257 -1.4987707 -1.124441 -1.9692032 0.21406579 3.6809888 0.5651527 0.029018514 0.14181721 -2.4621518 -3.6793332 -1.1513251 -0.80422485
-2.060513 0.19035646 0.22157577 -1.3310955 0.7265166 1.3133739 -1.0424067 -1.2434372 0.43712965 -1.0024569 -0.13624808 0.23409297 0.20484503 -3.5989237 0.11716817 0.6264256
-0.13381144 1.8643929 -1.0611564 -0.54400927 0.8346556 0.5506275 -0.67223525 0.16622496 0.2052811 0.4973878 -1.437328 0.16664547 -0.78708005 -1.3838124 1.0739179 1.1600071
-0.8333994 -0.5480768 -0.19873801 0.79975224 0.100989774 0.26999614 -0.49804777 -0.66564506 0.5004403 -0.4420735 -0.28260106 0.6077643 -0.59170455 -1.4882095 -0.63998204 0.5943306
-5.970655 -0.17441617 -1.7423145 2.1227126 2.8045166 -2.3559406 -2.6654167 -2.7830377 -0.39207646 0.662534 -1.37804 -0.9094698 0.857447 -1.3678412 1.955904 3.6821024
-0.24917704 -0.6882868 -1.0641606 -1.8557316 1.546215 3.1568758 -2.67097 0.9686821 0.84185416 0.9574163 -5.7381935 1.9354402 -2.7671077 -1.7640444 0.27881235 2.3616161
0.9441532 -0.2884614 -3.2932174 4.7246885 -0.03940561 1.3760351 -3.9943821 3.0324574 0.06877685 0.83203167 -1.0757328 1.8624966 -6.5413156 -4.4814343 0.13395838 4.1720552
-0.17151393 -3.7842946 -2.916467 7.9362583 -3.1732976 -0.9088493 -0.88658303 -1.3535903 3.2095993 -0.016673654 -1.6278412 1.3003412 -1.6236732 -1.6556698 -3.6257606 -0.05705038
-0.9469037 0.23724556 -1.1899208 0.42444572 0.60624295 0.2508116 -0.58449584 -0.507254 -0.14906485 0.5757655 -0.16047734 0.75429595 -0.05293413 -0.66546357 -0.5288974 1.0669347
0.91174567 0.13162622 -2.996525 1.4016876 1.1768343 4.7139235 -0.16848247 -0.49772054 0.92938805 0.716672 -0.33619088 1.486148 1.07691 1.8207824 -0.83484155 -0.25594807
-0.3834464 2.3474863 -0.47931382 -0.34088925 0.59324145 0.66937315 -1.3010973 -0.5503397 -0.28976595 0.46925586 -0.6621739 0.27104402 0.18000616 -1.3868322 -0.0014879995 1.2028778
-3.2643864 3.5199301 -3.226825 0.15573406 -0.46371043 0.485929 -0.70528895 -2.4312923 1.8927011 -0.3047664 -0.97701854 0.67455107 -0.49156785 -2.980505 1.2680278 0.33045116
-0.53636044 -6.104731 0.18707472 2.586024 3.4005475 0.953924 -1.1418675 0.21664137 -1.9466134 -0.84312695 -4.576128 4.296644 -3.00427 -1.5661802 0.92439985 0.35439432
-1.2699835 2.2614288 -1.5471227 0.15081926 0.19829184 0.51940787 -1.3543386 -1.4991175 0.6639739 -0.4702427 -1.1586652 1.2563728 -0.28183657 -1.0157784 0.14071459 -0.02421533
-1.1159419 -0.8473264 0.39468333 0.7343274 -0.39082873 0.3435124 -1.3647646 -0.84369296 0.7786667 0.091839954 -1.3222027 0.61281097 0.17898704 -1.1490277 0.48134968 0.4523437
