-1.9842848 0.31126893 -0.48981905 1.5331521 -1.5053732 0.8350417 -1.3296973 -0.0594282 0.3694291 -0.030457282 0.21694027 -0.47001922 -1.5468626 0.00024329532 -0.7772324 1.8055296 -0.09315257 1.5671988 -2.0044553 0.94626033 0.85077655 0.38641983 0.010120402 -1.2631876 0.53695434 -0.02391656 2.4591987 -0.259032 1.089076 1.052192 0.037869632 -0.369681 -1.9041737 1.6349255 -0.8863792 -1.2534432 -0.41353932 0.7766029 0.13937533 0.6866318 1.4473583 0.1924756 1.3866524 2.050351 -1.0799441 -0.06285165 0.6702176 0.26254883 -0.3038335 0.34911296 -0.9265063 3.1979783 -1.0718127 0.42537683 0.03781403 -0.21792725 -0.14421286 -1.0301158 1.0464622 0.27636588 0.07180415 0.33961686 -0.7724633 -1.0062087 1
-0.0911941 -0.69966364 0.7045016 -0.22222117 -0.38520628 -0.09444682 -0.5037276 -0.25503403 0.50806814 0.97949976 0.2936602 1.4576358 0.008498614 -0.5157742 0.19821276 0.6475492 1.0792866 1.6332761 -0.917913 0.914542 -0.7647013 -0.38839126 0.14041142 -1.2816439 0.09657005 0.27942508 1.8087974 0.88898075 -0.40442494 0.040934604 -0.63823766 -0.45482457 0.55573565 0.1251611 -0.38315403 0.97473526 -1.7680814 0.41820097 -0.7087447 1.0898037 0.3500243 0.36838907 0.3408842 0.20455003 -0.73328286 0.1983259 -0.03055697 1.11855 0.6885511 0.25600123 -1.1878479 1.2479737 -0.2907855 -0.5541788 0.377065 0.49935687 0.39434054 0.3261222 -0.26410884 0.904037 0.972425 0.97741884 -0.24415255 0.53526336 2
-0.8672229 -0.016416054 -3.9599757 2.3753636 -0.042386778 0.80260336 1.1219037 -1.9193386 -2.886577 -0.63378525 1.2832125 0.9494861 -1.2630062 -2.4579802 -1.131595 0.34221485 -0.12461003 -1.7961044 -1.2112236 0.9929269 2.1343703 -0.28587943 -3.963811 -0.45055893 -2.8119311 -3.4209907 -0.14708653 0.7304229 -3.0850422 -1.2863901 -0.12307615 -0.9905601 1.0082794 2.09927 -2.1294174 -0.23985942 -0.78718525 0.032013565 -1.959739 -0.46378925 2.4918978 -0.00029240272 -0.40757474 2.1946554 -0.08918439 -1.2182136 0.75364494 -0.05117245 1.0062523 1.5055563 -3.7832522 -2.2758875 -1.479988 -1.4543984 0.74980354 -3.2219696 0.42663902 0.07358086 0.5108251 0.46679452 -1.8298765 -1.1232647 0.29493904 -2.6638613 0
-0.048665393 -0.49250203 -0.603398 0.6830126 -0.06583886 0.65026736 0.39246354 -0.43211025 -0.40954116 0.32262003 0.14611095 0.18692508 -0.28552195 -0.71255195 -0.36132646 -0.0922601 0.05842014 -0.6314685 -0.7146087 0.36986092 0.3022717 -0.24259686 -0.65175116 -0.51276803 -0.60364634 -0.5431946 0.15637499 0.09020825 -0.61384654 -0.93123704 -0.44016057 -0.36981618 -0.47373983 0.25397342 -0.4690515 -0.32288355 -0.4764674 -0.21958199 -0.0077128583 -0.16133364 0.21322481 0.3878734 -0.14452006 0.36503965 0.1633467 -0.14395359 -0.24750334 0.08042155 0.46959323 0.22418827 -1.0001888 -0.5525142 -0.5762782 -0.52996904 0.06665692 -0.75330585 1.0070418 -0.5516597 0.22310853 -0.6880736 0.09471206 -0.03407917 0.8732838 -0.529766 0
-0.5472853 0.055867948 -0.8662655 -0.10523454 -0.24176401 0.3579167 -0.19263722 -1.3047866 -1.2853374 0.8710458 0.61867136 0.76354545 -1.8276631 0.6297767 -0.057291463 -0.2702204 2.175871 -1.0141793 -1.168233 -0.19140981 -2.2110672 -0.87958264 -0.2782902 -0.6910979 0.7126191 1.4138962 0.26280624 -2.1687875 -0.43057206 0.2108799 0.36909097 -0.5341908 -0.7959233 -0.72513074 -1.8087296 -0.60469973 -1.2098575 0.47747716 0.39130035 0.91422206 -0.6421856 1.5015062 1.6507334 -0.15877877 -0.23336446 -1.7622018 -0.5508613 -2.1161008 -0.16361012 0.12175065 -0.27255023 0.51613855 0.24817574 0.10032262 0.054709915 -0.2051401 -0.26017365 -1.4592934 1.4131564 2.676033 0.49440864 2.7016551 -0.11718628 0.379048 2
-1.0254475 -0.80457443 -2.4990263 1.8355231 0.46917632 0.6346433 1.1155076 0.7789142 0.687936 1.3394558 -0.095116325 -0.2969235 -1.6238871 -2.1679761 -1.0777993 1.3584509 0.86335784 -2.205308 -0.029761346 -1.1335047 -2.440369 -2.639145 0.17190251 -1.5669872 1.2893806 0.011945116 1.1429127 -1.1848013 -0.96000826 -0.75620705 0.31086186 1.665497 0.41986263 -0.8330558 0.108277984 1.1813165 -0.22985572 0.8464288 2.244054 -0.989461 0.475066 0.36729637 -0.346941 2.1224868 0.043966018 0.9170346 -0.6906742 0.025159914 0.3653728 0.36779857 0.40149495 -0.27730384 -0.5853605 1.7812325 0.00075057213 -1.7236128 0.19513185 -1.134838 0.6115276 -1.4594855 -0.108872935 1.5444008 1.93901 -2.4437566 0
1.0110097 1.9121879 0.5684456 -0.49187014 0.5392231 -0.90456504 0.057264265 -1.2054238 -0.19969644 0.7873097 0.5218553 2.6167862 -1.1905752 -0.4322396 1.5267138 1.0530111 0.10133466 -1.2904923 -0.5165059 0.3085739 -0.5176903 -1.5598067 -0.9060279 -1.9229875 -0.57646495 -2.0690875 -1.6530608 -0.1224319 0.14677218 0.9419326 -0.5901373 0.43434948 -0.8329421 -1.7448884 -0.3472842 2.2075016 1.1277337 1.682888 -0.01264386 2.672352 1.1280336 0.53364116 -0.6815363 0.8450504 -2.7673626 2.0197551 0.43161207 0.050634198 0.75697726 -1.480112 1.0875567 -0.5325682 -1.1588684 -1.8739507 -0.4161749 0.06482129 1.1762664 -0.7550049 -1.1632555 -0.9488994 2.5379298 0.70050675 0.34564796 -0.10340742 2
0.16687025 1.1908863 -0.5195277 0.06369916 -2.2195008 0.5650819 -0.6721257 -0.42007962 -0.6364451 1.8182808 0.045112174 -1.3030232 -0.77240527 -0.5421763 -0.024240762 0.8002573 0.0037879774 -0.5355894 -0.030940443 -1.6515917 -0.85808957 0.64145714 -0.5166496 -0.53214806 0.9188642 0.2849755 0.026984643 1.7341743 -0.2688562 0.5505456 -0.39079535 -1.012042 -0.26386973 -0.21397159 0.12708959 0.43242684 1.3474619 -0.08882801 -0.2283367 -0.651549 0.11802427 0.5294489 0.76023865 -0.98554206 -1.1430837 0.013778025 0.51003546 -0.8587545 -1.1924739 0.9052993 0.018563708 0.19863495 -1.010348 0.30258268 1.106562 0.5515693 1.3595208 -0.3366211 -0.9535059 -0.8579818 -0.69665915 0.8733257 -0.14348264 0.3383218 2
1.989202 -1.5377619 0.512061 0.94703054 0.39983994 1.7841977 -0.11485902 -0.2693893 -0.27854702 1.0238838 -0.17698167 -0.7696622 -0.08656111 -1.1251723 -0.38663954 0.9316452 0.31962323 -1.4558798 -1.121991 -0.2329699 1.281278 0.42443156 -0.0076178694 -1.2864466 -0.29520997 -0.3651542 0.040721003 0.34646055 -0.8921182 -1.8460406 -1.6378037 -0.36913952 -0.86467737 0.92686266 -0.8602444 -1.5061725 -0.21468084 0.115034334 -1.007215 0.32779923 1.1891332 1.1081705 0.11658513 0.1898699 1.2396494 -0.541357 -1.2565417 0.98900944 -0.42967606 -1.2155148 -0.7695937 -2.1961687 -0.8191626 0.36405334 2.2059548 0.038533084 1.6957434 -0.3230703 0.3830057 -0.19424815 1.0662016 -0.67882484 0.6940273 -1.7310987 0
-0.739448 -0.793283 -1.3473275 0.0069574 -1.2186301 2.039143 0.92651623 -2.4845977 -1.1923513 -0.095819905 -0.5243485 -0.056690264 0.25500673 -1.0055693 -1.159396 -1.5394055 1.9224702 -0.4273441 0.670533 1.6216338 -0.24608654 -0.76962537 -0.78006357 -0.17958553 -2.5991578 -1.2905569 0.2516448 -0.6348357 -0.41878653 0.061081674 2.2393398 0.22302991 0.13852313 -1.6986643 -0.98417026 -0.15776914 -2.291692 -3.699845 1.5896741 -1.8812176 0.31615204 -0.23820683 1.5949014 0.75606525 1.3569192 1.0858866 0.095624775 1.0410737 1.1269503 1.0036548 -0.02910303 1.3986276 -1.5708793 -1.3708339 1.5057861 -0.5371515 0.20172863 -0.27012154 -0.5148791 -1.2242508 -1.4094855 2.1678262 1.8987836 -2.5039458 0
