1.9204704 -0.30884376 -0.909857 1.5558234 2.433489 -0.33575845 1.5928675 2.3344457 0.6289499 0.5579812 -0.016523853 -0.35510167 -1.2277352 1.9502261 -0.4297626 0.144563 0.53932065 -1.0370114 0.8093236 1.1803185 0.96942407 1.2257872 0.30176637 -0.60959697 0.38902074 0.2688901 0.70497173 0.59047884 0.755472 -1.3743784 -0.799938 -1.3944614 0.17118086 -0.08088864 0.3535753 0.8712247 0.68274736 0.18174952 1.1389582 -0.25133014 0.93451685 1.0819297 -0.668771 -0.192648 0.35168785 -0.7885564 0.25546896 0.75303817 0.3024513 -0.15057132 0.72172016 0.54403013 -0.044143636 -0.19177853 -0.16107541 0.5681942 0.39589462 -0.22416335 0.7884426 -0.5056475 0.6164775 -0.3954601 0.40613443 -0.20253862
3.9583943 -1.5270647 5.4456067 3.0176828 2.2077708 1.7553859 1.8114316 2.4992058 -2.2308934 4.6501064 -0.3610808 3.915611 -1.5838021 2.944125 -5.8405223 -3.414979 4.074729 -1.0844176 4.662222 3.113577 1.2388519 4.1683674 -0.25156558 2.5097487 -2.7648666 3.7144818 0.4718198 2.3701358 -0.6568927 3.0078561 -5.154284 -4.3074794 0.85190624 1.7484934 3.777907 -0.8364148 1.5606158 0.1071899 4.5992746 2.0493386 -0.045274667 4.268711 -3.6904373 4.0231237 -2.9766085 -3.1680372 3.4571257 2.2643795 1.3759913 0.82386845 2.292019 1.7395623 1.3101763 0.7425949 -0.6784458 2.2706244 -0.64924395 -1.1681075 1.6798904 -1.1640451 2.36016 0.52247095 0.69500595 -2.9037483
0.86451113 0.4169386 -0.01993422 0.44362178 0.81064683 0.25193065 0.12956068 0.4443605 -0.015747763 0.59673786 0.8665467 0.24329306 0.06314373 1.0218053 0.12564303 -0.3825728 0.89194936 -0.58695424 0.7196502 0.20929793 0.5743421 0.9138316 0.23783842 0.16021758 0.40746924 0.2875136 -0.09242179 -0.23299745 -0.2876524 0.24538843 -0.291635 -0.29645756 0.2504248 -0.07434917 0.19206308 -0.263022 -0.037350256 -0.1181425 0.641717 0.11876232 0.15561737 0.32878858 -0.576891 0.51850855 0.43190792 -0.6643046 0.824485 0.3678308 0.17647539 0.12033561 0.5948707 0.28164002 0.07420941 -0.028491711 -0.19171329 0.5490323 0.19579944 -0.5248267 0.051407218 -0.15438469 0.7963469 0.012924637 0.039244365 -0.77491385
3.1519856 -0.8032004 4.48804 2.54464 2.1930707 1.4323251 1.1548747 2.0957534 -1.7460859 3.7371426 -0.3547753 2.4927664 -1.0801986 2.2062697 -4.5946407 -2.3329997 3.8289387 -0.6421984 4.1745224 2.3939283 1.2798762 3.517151 -0.062700026 2.169635 -2.554303 3.3824685 -0.01744491 2.1124115 -0.85863596 2.9164875 -4.77848 -3.6741104 0.10108233 1.7008934 3.1180093 -0.5410786 1.2485998 -0.06528003 4.717788 1.9277524 -0.6254275 4.159626 -4.0503674 4.3016987 -3.19948 -2.1767044 2.7149172 1.7099236 0.8357319 1.1709722 1.2451215 1.7647303 1.5131385 0.62036085 -0.0915815 1.7962804 -0.53145283 -2.233086 1.5709153 -1.5365337 2.5144231 -0.26714516 1.8367871 -2.8433816
0.75677735 -0.26394683 1.2008818 0.6970787 0.5439766 0.3288003 0.40212533 0.51601565 -0.52304333 1.0979308 -0.17319652 0.7085908 -0.3403604 0.6195048 -1.2671901 -0.6684853 0.4158986 -0.08879409 0.5730979 0.25924134 0.19476151 0.47149938 -0.044725385 0.24092866 -0.4172299 0.46396348 -0.032394473 0.33929038 -0.1665615 0.384534 -0.58672345 -0.53839856 -0.03697021 0.15326902 0.22723028 -0.053013094 0.11716818 -0.072875716 0.43825284 0.10685299 -0.021172602 0.35218212 -0.36635682 0.31230947 -0.25604722 -0.13008997 0.22440787 0.12551618 0.09346902 0.203372 0.20884962 0.23220658 0.23102783 0.05652192 0.05953505 0.2425208 -0.11675746 -0.18483311 0.16542618 -0.15567638 0.3155019 0.017775265 0.22491466 -0.39018872
2.7804084 -2.443131 0.29950407 0.5207868 0.81120974 0.85257125 0.083160765 2.6822019 -1.4992094 -1.7266678 0.10339097 1.7885202 0.2917147 0.08735974 -0.81945765 -3.4921546 1.4016569 -0.7344565 0.08096128 0.75584495 -0.29814106 1.3052706 -0.73492384 1.7727638 0.35215005 -0.7344629 0.39963618 1.0902519 -0.52439535 0.8708405 -0.16614172 -1.4041033 0.41887954 0.037211202 0.87164104 0.3533941 0.3464957 0.690042 0.6471631 0.4518698 0.9317191 0.36509416 -0.062170904 0.65923417 -0.7417185 -0.60880256 1.0126278 0.059929673 0.45494476 0.042631455 0.5228017 0.8322398 0.0085203685 0.17935285 -0.35176992 0.79361326 0.1786051 -0.12705906 0.26677802 -0.7729908 0.3448739 0.11364051 0.12024734 -0.96363384
2.958356 0.45134464 2.930288 3.4895465 1.1989046 1.2534307 -0.7305269 3.0388534 -1.2552077 0.8281569 1.1066194 2.3412027 -1.2232745 2.034596 -0.73509884 -2.849749 3.53195 -0.25604278 1.9774591 1.4606363 1.5204268 2.0048454 -0.45784986 1.246004 -0.54681796 0.14586997 1.1262349 1.9258916 0.4230827 1.5158961 -1.6230892 -1.622372 1.3850373 0.35651776 1.5068442 -0.39759028 0.43304655 0.08508208 1.9659741 0.77173895 0.016719477 1.6824241 -0.95295703 2.097672 -2.1465561 -1.4218389 1.6746442 0.7405488 0.6276136 2.2946217 2.6199486 -0.6295419 0.1757868 -1.9409406 -0.55443084 4.32657 -1.6741072 0.8442776 1.2044873 -0.14425209 1.9538827 -1.0022997 3.511944 -0.26493567
3.19591 2.7161624 3.5753908 1.5575145 -0.9199249 0.9827313 -0.6897093 -2.2433343 -0.22140415 1.8576776 1.0975646 2.3167484 -2.318724 1.0233122 -0.2736886 -2.993899 2.6471136 -0.12584978 0.5757669 -0.5818121 1.2624551 1.076969 0.61277455 -0.30462003 0.25945967 -0.53407526 -0.12865256 0.22408637 0.5837232 1.5715114 -0.8802337 -0.30367407 0.7215621 -0.11696422 0.40144062 -0.72870904 0.103381716 -0.259657 0.42981336 -0.32911205 -0.116511196 0.6198624 -0.3548376 0.608819 -0.3682454 -0.9371869 0.987397 0.34272477 0.6039661 0.50489116 0.89197 -0.07894164 0.38056448 -0.31373385 -0.2364573 0.58945924 -0.050447315 -0.71133405 0.35523087 -0.01175063 0.34339702 0.37082228 0.10217789 -0.81648195
0.39866322 -0.13170648 0.3785353 1.8248868 0.037326712 -0.20185313 0.051341992 0.16655964 -0.33321348 0.6234779 -0.6044486 -0.37241626 -0.12934686 0.08382028 0.13301288 -0.33234292 0.5505167 -0.040933695 0.88790435 0.6114776 0.53720903 0.28958333 -1.0157539 -0.5531707 0.3824099 0.40009996 0.16865392 0.56146854 0.15694836 -0.021592613 -0.70421493 -0.102134965 0.2686365 -0.09633579 0.57312566 0.043018218 0.42199403 -0.025615424 0.28283748 -0.12393532 0.33244425 0.40835047 -0.5451421 0.36874354 -0.22931068 -0.47968057 0.3019889 0.3693006 0.41056153 0.36368686 0.47727603 0.08813666 0.24739434 0.36001247 -0.16953568 0.18836759 0.30991355 -0.43752685 0.30426124 -0.20849094 0.29310274 2.5010584e-05 0.33748108 -0.5744022
2.1439087 -0.63223267 3.2641537 1.8815768 1.3737619 0.942953 0.95601577 1.2611176 -1.4297866 2.8450599 -0.3471626 2.1971037 -1.0175588 1.3753548 -3.125225 -1.9296972 2.438904 -0.5692484 2.5709968 1.5649614 0.89097327 2.3552644 0.033023436 1.5447239 -1.6149292 2.2291098 0.097059995 1.4053779 -0.5378441 1.9348278 -2.9989345 -2.499114 0.07687548 1.0536361 2.081999 -0.22488572 0.8909023 0.031315025 3.21135 1.1246626 -0.38164124 2.7122238 -2.79008 2.7922678 -1.9054652 -1.5479237 1.8823835 1.168049 1.0141404 1.2784663 0.7624721 1.5988042 1.394682 0.55382323 -0.048429843 1.4846451 -0.9202827 -1.676786 1.183322 -0.92217344 2.2477896 -0.23493849 1.550565 -2.3043883
2.484058 -0.95434433 3.1132562 0.935236 0.9037071 0.853367 1.2837292 0.85527194 -1.2460008 2.4306903 -0.021235699 2.8719325 -0.7819982 2.0162897 -2.9001665 -2.389779 2.152105 -0.6696307 2.1407557 1.7109338 0.38972422 2.333328 -0.37461248 1.6092197 -0.95159066 1.627188 0.004670679 1.0160646 -0.42087924 1.8184278 -2.5039656 -2.1623313 0.63331354 0.9894822 2.1566453 -0.60467833 0.6194945 0.4268301 2.6416106 1.5886146 -0.013565372 2.5206478 -2.0145636 2.3505156 -1.8604527 -1.8900975 2.3185966 1.4714005 1.326084 1.347808 1.9845527 1.5683073 1.4388716 0.29288384 -0.45926163 2.401767 -0.29223228 -2.6694078 1.1914505 -1.7189821 2.8681376 0.15591723 1.3943515 -2.8158307
0.8168456 -0.22316419 0.37985036 1.8714463 -0.5517758 0.06321987 0.34826127 -0.07224873 -0.22315513 0.33544025 -0.105627485 0.31421104 0.052827742 0.90242577 -0.4779933 0.5694552 0.78410983 -0.30463234 1.409998 0.71012837 0.47571898 0.40353394 -0.8193183 0.18389258 0.6529119 -0.014418534 0.0059591304 -0.102763906 0.23521808 0.1265456 -0.54001534 -0.7770943 0.05229049 -0.29698792 0.8528078 -0.34127378 0.44478902 0.13941577 0.3501179 0.057516586 0.17427777 0.4283273 -0.27132443 0.59537065 -0.17048524 -0.6238899 0.45636794 0.30147418 0.35849738 0.47675502 0.67050993 0.30670592 0.275342 0.15765163 -0.3079267 0.40523097 -0.030534014 -0.49494407 0.1809754 -0.66688985 0.2953533 0.1324318 0.16577947 -0.48900333
2.4094949 -0.9479124 3.0356166 1.4173192 0.8496892 1.091336 1.1123819 0.88606894 -1.3586897 2.4673173 0.40537545 2.5498366 -0.66965604 2.0814617 -3.4052997 -2.1226196 1.7704841 -0.7323833 2.4934504 1.611967 0.08367839 2.4635344 -0.7867844 1.4700358 -1.4357802 1.8761876 0.41704315 0.9394021 0.20015967 1.9096434 -2.537373 -2.1739259 0.2489943 0.86026174 2.4056895 -0.5851204 0.7500977 0.46058145 2.379021 1.4556568 -0.32901207 2.5147443 -1.8544571 2.5030107 -1.4322021 -1.4843192 1.6468121 0.9460056 1.647427 2.1563687 2.5197198 2.4052727 2.278099 0.8090471 -0.3981931 3.0008693 -0.6366852 -3.4848192 1.865432 -2.27055 3.8770115 -0.049592983 2.3977046 -3.948467
2.3433795 -1.0989559 3.3057694 2.1951742 1.4694701 1.0451443 1.2082003 1.6742898 -1.5756401 3.3233552 0.08239914 1.9590613 -0.91619575 1.6278074 -3.7312434 -2.01162 1.1725173 -1.1827708 1.6576424 1.1777091 0.99547243 1.5471344 0.068757586 1.6810604 -1.2886547 2.3966877 0.545549 0.6360259 -0.03656014 1.2645516 -2.4958837 -1.9349251 -0.1789306 0.6164022 2.3817866 -0.25004736 0.6451594 0.22542581 2.6327238 1.567871 -0.59835577 3.0199628 -2.1684642 2.697661 -1.4671252 -1.5732291 1.765141 0.8735046 1.3426664 2.1318688 2.123027 2.4865003 2.4164653 0.77730715 0.019320522 2.9784389 -0.8467704 -3.2425628 2.1863925 -2.131417 3.961393 -0.48983705 2.6846511 -3.8234134
2.496215 -1.1151725 2.4373412 1.2036338 0.7911065 0.6883819 1.1474783 0.7562535 -1.3345609 1.9739743 0.7034103 2.2359235 -0.19243184 1.6160493 -2.8962684 -1.7796055 1.4782209 -0.74153143 2.0431054 1.7434826 -0.09862329 1.777407 -0.82203597 1.5455606 -0.9690854 1.7679324 0.5170288 0.92047596 -0.90434426 1.1510587 -1.8500893 -2.017154 -0.046564527 0.86601317 1.5634018 -0.8359265 0.47928214 0.39719635 2.1838644 1.200599 -0.24215437 2.277803 -1.4625498 2.1400084 -1.0190927 -1.1194882 1.6761148 0.8450599 1.193169 1.3244852 1.9733711 1.8355889 1.4481951 0.3347506 -0.563776 2.4967115 -0.33767927 -2.5306227 1.5113481 -1.6750026 2.7406166 0.24249154 1.4199951 -3.1762996
2.3574555 -0.87074804 3.1838794 1.8203068 1.6081868 1.0980096 1.0365319 1.2442344 -1.1117191 2.8819406 -0.096071705 1.8613921 -1.1318213 1.441007 -2.9913678 -1.6787411 2.3247695 -0.4759205 1.9057016 0.9921055 0.913265 1.4943944 -0.20838794 1.193055 -1.3232825 2.3379357 0.3358223 1.2648032 -0.908556 1.8797748 -2.5724883 -2.0376236 -0.024038333 0.9683018 2.1277335 -0.70182705 0.7933556 0.0888362 2.860284 1.3814478 -0.26446396 2.7662332 -2.2953727 2.9910681 -1.6546373 -1.3010743 1.9207765 0.89174384 1.161922 1.8498122 1.919031 2.1456392 2.051762 0.6491387 -0.18415262 2.674188 -1.0487105 -2.7504869 1.9477806 -1.6896698 3.4397511 -0.5266861 2.4964154 -3.4820688
0.94790655 -1.7381642 3.8181775 2.0367408 0.011265282 1.1934388 -0.5486624 1.204802 -1.9436344 2.351131 0.017619599 0.7461507 -0.049838282 0.79133445 -3.0565734 -2.0454664 2.8496103 -0.9983592 0.46633148 -0.8122787 0.9586112 -1.20994 1.196895 1.0482491 -1.2692875 3.3091583 -0.87629455 -0.88369495 1.2216285 3.322843 -2.6027532 -0.295275 0.8377836 2.1112254 2.8571408 1.0900362 1.8476894 1.7448201 2.8082151 1.0733852 -1.9138812 -0.4160004 0.31113967 1.734507 -1.3541251 -1.5002221 -0.78586495 -0.14552937 1.0324851 1.3291295 1.7140149 1.3514563 1.2376995 0.15525427 -0.47979206 2.022113 -0.65297025 -2.2163727 1.457174 -1.2116859 2.305262 0.11050278 1.3768833 -2.9134285
1.8424115 -1.1927828 3.2593248 1.798758 0.9973244 0.9217586 0.7595885 1.3106097 -0.9003562 2.4902093 0.19007744 1.8508064 -1.4325981 1.4226762 -2.9302382 -2.0790863 2.7155294 -0.89798844 3.0119486 2.0295327 0.8505716 2.428233 -0.006310332 1.6379601 -1.2968613 2.255385 0.19056512 1.3294504 -0.32127586 1.9548485 -3.128381 -2.777618 0.11898086 0.52005434 1.846749 -0.584037 0.71785116 0.17744313 2.32641 1.1613675 -0.2930685 2.4450874 -2.192492 2.469327 -1.369776 -1.3045034 1.5768497 1.0521019 1.1527178 1.3675457 1.5661283 1.9416888 1.611113 0.393013 0.044094533 2.3140607 -0.56453264 -2.587339 1.4598953 -1.5954527 2.9171576 -0.42401806 2.0122082 -2.9386804
0.4817977 0.22915295 0.7105292 1.6997631 -0.33219057 -1.3764801 -0.6017597 0.91230804 -0.2789815 -0.29725897 -0.68903506 -0.19236495 -0.590592 0.43915233 -0.9051629 -0.18845806 0.47966698 -0.18466978 0.91089606 1.2475665 0.5398233 -0.24789205 -1.0228794 -0.15059018 0.5939008 -0.028500706 -0.056748573 0.18111311 0.28038633 -0.20253892 -0.7481529 -0.98462987 0.19511425 -0.52752745 0.598067 -0.07248672 0.25436652 -0.21843463 0.3561484 0.2704151 0.3779392 0.5774947 -0.5074229 0.14812222 -0.69008523 -0.5403516 0.23223671 -0.114259474 0.31060338 0.09799421 0.28306642 0.6038798 0.3813279 -0.19999707 0.4281331 0.09402827 0.14543968 -0.62786376 0.18163553 -0.22488785 0.3580105 0.045048073 -0.032829896 -0.6599549
1.9835912 1.2292899 -0.40391108 -0.35480762 1.2738671 0.106567465 1.0810862 -0.18220617 -1.4644159 0.77759224 -0.17012832 2.2175932 -1.2644907 0.38617742 -0.5347761 -0.5755082 2.0523872 0.4681846 -0.09280606 0.22338909 1.1709743 0.114441775 1.0311275 -0.35350993 0.92433935 0.584199 -0.8004864 0.78706294 -0.5013183 1.0309602 -1.3173136 -0.099714875 0.8818852 1.2615525 -0.7170962 -0.15994869 0.43872634 -0.93328863 1.181337 -0.5653676 0.57290345 -0.12797359 -0.8342101 0.96121264 -1.024644 -0.32279354 0.707748 1.1461107 0.88220763 1.0065078 -0.42831185 0.31660122 0.76239073 -0.3085421 0.98110235 0.20721433 0.3273443 -1.0179955 -0.022169486 -0.43988132 0.19765738 0.048578463 0.535642 -0.12113342
